timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76004e+09,1081,-0.0951388,-0.0954913,-0.000352487,0.539237,0.539459,0.00022201
1.76004e+09,1082,-0.0949597,-0.0951388,-0.000179096,0.539125,0.539237,0.000111485
1.76004e+09,1083,-0.0947787,-0.0949597,-0.000181007,0.539013,0.539125,0.000111829
1.76004e+09,1084,-0.0945958,-0.0949597,-0.000363933,0.538901,0.539125,0.000224019
1.76004e+09,1085,-0.0944109,-0.0947787,-0.000367778,0.538788,0.539013,0.000224761
1.76004e+09,1086,-0.0942241,-0.0945958,-0.000371639,0.538676,0.538901,0.000225539
1.76004e+09,1087,-0.0940354,-0.0944109,-0.000375515,0.538562,0.538788,0.000226355
1.76004e+09,1088,-0.0938447,-0.0942241,-0.000379406,0.538448,0.538676,0.000227208
1.76004e+09,1089,-0.0936521,-0.0940354,-0.000383314,0.538334,0.538562,0.0002281
1.76004e+09,1090,-0.0934575,-0.0938447,-0.000387236,0.538219,0.538448,0.000229029
1.76004e+09,1091,-0.0932609,-0.0936521,-0.000391175,0.538104,0.538334,0.000229998
1.76004e+09,1092,-0.0930624,-0.0934575,-0.00039513,0.537988,0.538219,0.000231007
1.76004e+09,1093,-0.0928618,-0.0932609,-0.000399101,0.537872,0.538104,0.000232055
1.76004e+09,1094,-0.0926593,-0.0930624,-0.000403089,0.537755,0.537988,0.000233144
1.76004e+09,1095,-0.0924547,-0.0928618,-0.000407093,0.537638,0.537872,0.000234274
1.76004e+09,1096,-0.0922482,-0.0926593,-0.000411114,0.53752,0.537755,0.000235445
1.76004e+09,1097,-0.0920396,-0.0922482,-0.000208587,0.537401,0.53752,0.000118638
1.76004e+09,1098,-0.091829,-0.0920396,-0.000210619,0.537282,0.537401,0.000119276
1.76004e+09,1099,-0.0916163,-0.091829,-0.000212659,0.537162,0.537282,0.000119937
1.76004e+09,1100,-0.0914016,-0.091829,-0.000427367,0.537041,0.537282,0.000240555
1.76004e+09,1101,-0.0911848,-0.0916163,-0.000431473,0.53692,0.537162,0.000241942
1.76004e+09,1102,-0.090966,-0.0914016,-0.000435598,0.536798,0.537041,0.000243373
1.76004e+09,1103,-0.0907451,-0.090966,-0.000220908,0.536675,0.536798,0.0001228
1.76004e+09,1104,-0.0905221,-0.0907451,-0.000222993,0.536551,0.536675,0.000123572
1.76004e+09,1105,-0.090297,-0.0905221,-0.000225087,0.536427,0.536551,0.000124368
1.76004e+09,1106,-0.0900698,-0.090297,-0.000227191,0.536302,0.536427,0.000125188
1.76004e+09,1107,-0.0898405,-0.090297,-0.000456496,0.536176,0.536427,0.000251219
1.76004e+09,1108,-0.0896091,-0.0900698,-0.000460733,0.536049,0.536302,0.000252931
1.76004e+09,1109,-0.0893755,-0.0896091,-0.000233561,0.535921,0.536049,0.000127792
1.76004e+09,1110,-0.0891398,-0.0896091,-0.000469266,0.535792,0.536049,0.000256501
1.76004e+09,1111,-0.088902,-0.0893755,-0.000473563,0.535663,0.535921,0.000258361
1.76004e+09,1112,-0.0886619,-0.0891398,-0.000477882,0.535532,0.535792,0.000260272
1.76004e+09,1113,-0.0884197,-0.088902,-0.000482222,0.535401,0.535663,0.000262235
1.76004e+09,1114,-0.0881754,-0.0884197,-0.000244386,0.535268,0.535401,0.000132635
1.76004e+09,1115,-0.0879288,-0.0884197,-0.00049097,0.535134,0.535401,0.000266318
1.76004e+09,1116,-0.08768,-0.0881754,-0.000495378,0.535,0.535268,0.000268439
1.76004e+09,1117,-0.087429,-0.08768,-0.000251016,0.534864,0.535,0.000135859
1.76004e+09,1118,-0.0871757,-0.087429,-0.000253251,0.534727,0.534864,0.000136989
1.76004e+09,1119,-0.0869202,-0.0871757,-0.000255498,0.534589,0.534727,0.000138147
1.76004e+09,1120,-0.0866625,-0.0869202,-0.000257759,0.534449,0.534589,0.000139334
1.76004e+09,1121,-0.0864024,-0.0869202,-0.000517791,0.534309,0.534589,0.000279883
1.76004e+09,1122,-0.0861401,-0.0866625,-0.000522353,0.534167,0.534449,0.000282345
1.76004e+09,1123,-0.0858755,-0.0861401,-0.000264622,0.534024,0.534167,0.000143071
1.76004e+09,1124,-0.0856085,-0.0858755,-0.000266938,0.533879,0.534024,0.000144377
1.76004e+09,1125,-0.0853393,-0.0856085,-0.000269268,0.533734,0.533879,0.000145715
1.76004e+09,1126,-0.0850677,-0.0853393,-0.000271613,0.533587,0.533734,0.000147083
1.76004e+09,1127,-0.0847937,-0.0850677,-0.000273972,0.533438,0.533587,0.000148484
1.76004e+09,1128,-0.0845173,-0.0850677,-0.000550318,0.533288,0.533587,0.000298401
1.76004e+09,1129,-0.0842386,-0.0845173,-0.000278734,0.533137,0.533288,0.000151383
1.76004e+09,1130,-0.0839575,-0.0842386,-0.000281136,0.532984,0.533137,0.000152882
1.76004e+09,1131,-0.0836739,-0.0839575,-0.000283551,0.53283,0.532984,0.000154415
1.76004e+09,1132,-0.0833879,-0.0836739,-0.000285979,0.532674,0.53283,0.000155981
1.76004e+09,1133,-0.0830995,-0.0833879,-0.000288419,0.532516,0.532674,0.000157582
1.76004e+09,1134,-0.0828087,-0.0830995,-0.000290869,0.532357,0.532516,0.000159217
1.76004e+09,1135,-0.0825153,-0.0830995,-0.000584198,0.532196,0.532516,0.000320104
1.76004e+09,1136,-0.0822195,-0.0828087,-0.000589124,0.532033,0.532357,0.000323479
1.76004e+09,1137,-0.0819213,-0.0825153,-0.000594062,0.531869,0.532196,0.000326923
1.76004e+09,1138,-0.0816205,-0.0819213,-0.000300741,0.531703,0.531869,0.000166105
1.76004e+09,1139,-0.0813173,-0.0816205,-0.000303216,0.531535,0.531703,0.000167914
1.76004e+09,1140,-0.0810013,-0.0813173,-0.000316032,0.53134,0.531535,0.000195013
1.76004e+09,1141,-0.0806828,-0.0810013,-0.000318426,0.531143,0.53134,0.000196911
1.76004e+09,1142,-0.080362,-0.0810013,-0.000639234,0.530944,0.53134,0.000395754
1.76004e+09,1143,-0.0800389,-0.0806828,-0.000643982,0.530743,0.531143,0.000399649
1.76004e+09,1144,-0.0797133,-0.080362,-0.000648695,0.530541,0.530944,0.000403608
1.76004e+09,1145,-0.0793855,-0.0797133,-0.000327843,0.530336,0.530541,0.000204828
