k,ZMP_ref_x,ZMP_ref_y,ZMP_x,COM_x,ZMP_y,COM_y
418,0,0,1.61781e-05,0.00105854,1.99182e-05,0.00105673
419,0,0,1.60706e-05,0.00106544,1.97855e-05,0.0010636
420,0,0,1.59639e-05,0.00107238,1.96536e-05,0.00107051
421,0,0,1.58579e-05,0.00107937,1.95226e-05,0.00107748
422,0,0,1.57527e-05,0.00108641,1.93923e-05,0.00108448
423,0,0,1.56481e-05,0.0010935,1.9263e-05,0.00109154
424,0,0,1.55443e-05,0.00110063,1.91344e-05,0.00109865
425,0,0,1.54412e-05,0.00110781,1.90068e-05,0.0011058
426,0,0,1.53387e-05,0.00111505,1.888e-05,0.001113
427,0,0,1.52369e-05,0.00112233,1.8754e-05,0.00112025
428,0,0,1.51358e-05,0.00112966,1.86289e-05,0.00112755
429,0,0,1.50353e-05,0.00113704,1.85047e-05,0.0011349
430,0,0,1.49355e-05,0.00114447,1.83813e-05,0.0011423
431,0,0,1.48364e-05,0.00115195,1.82588e-05,0.00114975
432,0,0,1.47378e-05,0.00115948,1.81371e-05,0.00115725
433,0,0,1.464e-05,0.00116706,1.80163e-05,0.0011648
434,0,0,1.45428e-05,0.00117469,1.78963e-05,0.0011724
435,0,0,1.44462e-05,0.00118238,1.77771e-05,0.00118005
436,0,0,1.43502e-05,0.00119011,1.76588e-05,0.00118776
437,0,0,1.42549e-05,0.0011979,1.75412e-05,0.00119551
438,0,0,1.41602e-05,0.00120574,1.74245e-05,0.00120332
439,0,0,1.40661e-05,0.00121364,1.73085e-05,0.00121119
440,0,0,1.39726e-05,0.00122159,1.71934e-05,0.0012191
441,0,0,1.38797e-05,0.00122959,1.7079e-05,0.00122707
442,0,0,1.37875e-05,0.00123765,1.69654e-05,0.00123509
443,0,0,1.36959e-05,0.00124576,1.68526e-05,0.00124317
444,0,0,1.36048e-05,0.00125392,1.67405e-05,0.0012513
445,0,0,1.35144e-05,0.00126215,1.66292e-05,0.00125949
446,0,0,1.34246e-05,0.00127042,1.65186e-05,0.00126773
447,0,0,1.33354e-05,0.00127876,1.64088e-05,0.00127603
448,0,0,1.32467e-05,0.00128715,1.62998e-05,0.00128438
449,0,0,1.31587e-05,0.00129559,1.61914e-05,0.0012928
450,0,0,1.30712e-05,0.0013041,1.60838e-05,0.00130126
451,0,0,1.29843e-05,0.00131266,1.59769e-05,0.00130979
452,0,0,1.2898e-05,0.00132128,1.58707e-05,0.00131837
453,0,0,1.28123e-05,0.00132995,1.57652e-05,0.00132701
454,0,0,1.27272e-05,0.00133869,1.56604e-05,0.00133571
455,0,0,1.26426e-05,0.00134748,1.55563e-05,0.00134447
456,0,0,1.25585e-05,0.00135634,1.54529e-05,0.00135329
457,0,0,1.24751e-05,0.00136525,1.53502e-05,0.00136217
458,0,0,1.23922e-05,0.00137423,1.52482e-05,0.0013711
459,0,0,1.23098e-05,0.00138327,1.51469e-05,0.0013801
460,0,0,1.2228e-05,0.00139236,1.50462e-05,0.00138916
461,0,0,1.21468e-05,0.00140152,1.49462e-05,0.00139828
462,0,0,1.2066e-05,0.00141074,1.48469e-05,0.00140746
463,0,0,1.19859e-05,0.00142002,1.47482e-05,0.0014167
464,0,0,1.19062e-05,0.00142937,1.46502e-05,0.00142601
465,0,0,1.18271e-05,0.00143878,1.45529e-05,0.00143538
466,0,0,1.17485e-05,0.00144825,1.44562e-05,0.00144481
467,0,0,1.16705e-05,0.00145779,1.43601e-05,0.00145431
468,0,0,1.1593e-05,0.00146739,1.42647e-05,0.00146387
469,0,0,1.15159e-05,0.00147706,1.41699e-05,0.00147349
470,0,0,1.14394e-05,0.00148679,1.40757e-05,0.00148318
471,0,0,1.13635e-05,0.00149658,1.39822e-05,0.00149294
472,0,0,1.1288e-05,0.00150645,1.38893e-05,0.00150276
473,0,0,1.1213e-05,0.00151638,1.3797e-05,0.00151265
474,0,0,1.11385e-05,0.00152637,1.37053e-05,0.0015226
475,0,0,1.10645e-05,0.00153644,1.36142e-05,0.00153263
476,0,0,1.0991e-05,0.00154657,1.35238e-05,0.00154272
477,0,0,1.0918e-05,0.00155677,1.34339e-05,0.00155287
478,0,0,1.08455e-05,0.00156704,1.33447e-05,0.0015631
479,0,0,1.07735e-05,0.00157738,1.3256e-05,0.0015734
480,0,0,1.0702e-05,0.00158779,1.31679e-05,0.00158376
481,0,0,1.06309e-05,0.00159827,1.30805e-05,0.0015942
482,0,0,1.05603e-05,0.00160882,1.29936e-05,0.0016047
483,0,0,1.04902e-05,0.00161944,1.29073e-05,0.00161528
484,0,0,1.04205e-05,0.00163014,1.28215e-05,0.00162593
485,0,0,1.03513e-05,0.0016409,1.27363e-05,0.00163665
486,0,0,1.02826e-05,0.00165174,1.26517e-05,0.00164744
487,0,0,1.02143e-05,0.00166265,1.25677e-05,0.00165831
488,0,0,1.01465e-05,0.00167364,1.24842e-05,0.00166925
489,0,0,1.00792e-05,0.0016847,1.24013e-05,0.00168026
490,0,0,1.00122e-05,0.00169583,1.23189e-05,0.00169135
491,0,0,9.94578e-06,0.00170704,1.22371e-05,0.00170251
492,0,0,9.87976e-06,0.00171833,1.21558e-05,0.00171375
493,0,0,9.81418e-06,0.00172969,1.20751e-05,0.00172506
494,0,0,9.74904e-06,0.00174112,1.19949e-05,0.00173645
495,0,0,9.68433e-06,0.00175264,1.19153e-05,0.00174792
496,0,0,9.62005e-06,0.00176423,1.18362e-05,0.00175946
497,0,0,9.55621e-06,0.0017759,1.17576e-05,0.00177108
498,0,0,9.49279e-06,0.00178765,1.16795e-05,0.00178278
499,0,0,9.42979e-06,0.00179948,1.16019e-05,0.00179456
500,0,0,9.36722e-06,0.00181139,1.15249e-05,0.00180642
501,0,0,9.30506e-06,0.00182338,1.14484e-05,0.00181836
502,0,0,9.24332e-06,0.00183545,1.13724e-05,0.00183038
503,0,0,9.18199e-06,0.0018476,1.12969e-05,0.00184248
504,0,0,9.12107e-06,0.00185984,1.12219e-05,0.00185466
505,0,0,9.06056e-06,0.00187215,1.11474e-05,0.00186693
506,0,0,9.00045e-06,0.00188455,1.10734e-05,0.00187927
507,0,0,8.94074e-06,0.00189703,1.09999e-05,0.0018917
508,0,0,8.88144e-06,0.0019096,1.09269e-05,0.00190422
509,0,0,8.82252e-06,0.00192225,1.08544e-05,0.00191682
510,0,0,8.76401e-06,0.00193499,1.07823e-05,0.0019295
511,0,0,8.70588e-06,0.00194781,1.07108e-05,0.00194227
512,0,0,8.64814e-06,0.00196072,1.06397e-05,0.00195513
513,0,0,8.59079e-06,0.00197372,1.05691e-05,0.00196807
514,0,0,8.53382e-06,0.0019868,1.04989e-05,0.0019811
515,0,0,8.47724e-06,0.00199997,1.04293e-05,0.00199421
516,0,0,8.42103e-06,0.00201324,1.03601e-05,0.00200742
517,0,0,8.36519e-06,0.00202659,1.02913e-05,0.00202071
518,0,0,8.30973e-06,0.00204003,1.02231e-05,0.0020341
519,0,0,8.25465e-06,0.00205356,1.01552e-05,0.00204757
520,0,0,8.19992e-06,0.00206718,1.00879e-05,0.00206114
521,0,0,8.14557e-06,0.00208089,1.0021e-05,0.0020748
522,0,0,8.09158e-06,0.0020947,9.95448e-06,0.00208855
523,0,0,8.03795e-06,0.0021086,9.88846e-06,0.00210239
524,0,0,7.98468e-06,0.00212259,9.82287e-06,0.00211632
525,0,0,7.93176e-06,0.00213668,9.75772e-06,0.00213035
526,0,0,7.8792e-06,0.00215086,9.69301e-06,0.00214448
527,0,0,7.82699e-06,0.00216514,9.62873e-06,0.00215869
528,0,0,7.77514e-06,0.00217952,9.56488e-06,0.00217301
529,0,0,7.72362e-06,0.00219399,9.50146e-06,0.00218742
530,0,0,7.67246e-06,0.00220856,9.43846e-06,0.00220193
531,0,0,7.62163e-06,0.00222322,9.37588e-06,0.00221653
532,0,0,7.57115e-06,0.00223799,9.31372e-06,0.00223124
533,0,0,7.521e-06,0.00225285,9.25198e-06,0.00224604
534,0,0,7.47119e-06,0.00226782,9.19065e-06,0.00226095
535,0,0,7.42171e-06,0.00228288,9.12973e-06,0.00227595
536,0,0,7.37256e-06,0.00229805,9.06921e-06,0.00229105
537,0,0,7.32375e-06,0.00231332,9.0091e-06,0.00230626
538,0,0,7.27526e-06,0.00232869,8.9494e-06,0.00232157
539,0,0,7.22709e-06,0.00234417,8.89009e-06,0.00233698
540,0,0,7.17925e-06,0.00235975,8.83118e-06,0.0023525
541,0,0,7.13173e-06,0.00237543,8.77267e-06,0.00236812
542,0,0,7.08452e-06,0.00239122,8.71454e-06,0.00238384
543,0,0,7.03764e-06,0.00240712,8.65681e-06,0.00239967
544,0,0,6.99106e-06,0.00242312,8.59946e-06,0.00241561
545,0,0,6.9448e-06,0.00243924,8.54249e-06,0.00243166
546,0,0,6.89885e-06,0.00245546,8.48591e-06,0.00244781
547,0,0,6.85321e-06,0.00247179,8.42971e-06,0.00246407
548,0,0,6.80787e-06,0.00248822,8.37388e-06,0.00248045
549,0,0,6.76284e-06,0.00250477,8.31842e-06,0.00249693
550,0,0,6.71811e-06,0.00252144,8.26334e-06,0.00251352
551,0,0,6.67368e-06,0.00253821,8.20863e-06,0.00253023
552,0,0,6.62955e-06,0.0025551,8.15428e-06,0.00254704
553,0,0,6.58571e-06,0.0025721,8.1003e-06,0.00256397
554,0,0,6.54217e-06,0.00258921,8.04667e-06,0.00258102
555,0,0,6.49892e-06,0.00260644,7.99341e-06,0.00259818
556,0,0,6.45596e-06,0.00262378,7.94051e-06,0.00261545
557,0,0,6.41329e-06,0.00264125,7.88795e-06,0.00263284
558,0,0,6.3709e-06,0.00265883,7.83576e-06,0.00265035
559,0,0,6.3288e-06,0.00267652,7.78391e-06,0.00266798
560,0,0,6.28698e-06,0.00269434,7.7324e-06,0.00268572
561,0,0,6.24545e-06,0.00271228,7.68125e-06,0.00270358
562,0,0,6.20419e-06,0.00273033,7.63044e-06,0.00272157
563,0,0,6.16321e-06,0.00274851,7.57996e-06,0.00273967
564,0,0,6.1225e-06,0.00276681,7.52983e-06,0.0027579
565,0,0,6.08207e-06,0.00278524,7.48003e-06,0.00277625
566,0,0,6.04191e-06,0.00280379,7.43057e-06,0.00279472
567,0,0,6.00202e-06,0.00282246,7.38143e-06,0.00281332
568,0,0,5.96239e-06,0.00284126,7.33263e-06,0.00283204
569,0,0,5.92304e-06,0.00286018,7.28416e-06,0.00285089
570,0,0,5.88395e-06,0.00287924,7.23601e-06,0.00286986
571,0,0,5.84512e-06,0.00289842,7.18818e-06,0.00288897
572,0,0,5.80655e-06,0.00291773,7.14068e-06,0.0029082
573,0,0,5.76824e-06,0.00293716,7.09349e-06,0.00292756
574,0,0,5.73019e-06,0.00295673,7.04662e-06,0.00294705
575,0,0,5.6924e-06,0.00297644,7.00006e-06,0.00296667
576,0,0,5.65486e-06,0.00299627,6.95382e-06,0.00298642
577,0,0,5.61757e-06,0.00301624,6.90789e-06,0.00300631
578,0,0,5.58053e-06,0.00303634,6.86227e-06,0.00302633
579,0,0,5.54375e-06,0.00305658,6.81695e-06,0.00304649
580,0,0,5.50721e-06,0.00307695,6.77194e-06,0.00306678
581,0,0,5.47092e-06,0.00309746,6.72723e-06,0.00308721
582,0,0,5.43487e-06,0.00311811,6.68282e-06,0.00310777
583,0,0,5.39906e-06,0.00313889,6.63871e-06,0.00312847
584,0,0,5.3635e-06,0.00315982,6.5949e-06,0.00314931
585,0,0,5.32817e-06,0.00318089,6.55138e-06,0.0031703
586,0,0,5.29309e-06,0.00320209,6.50815e-06,0.00319142
587,0,0,5.25824e-06,0.00322344,6.46521e-06,0.00321268
588,0,0,5.22362e-06,0.00324494,6.42257e-06,0.00323409
589,0,0,5.18924e-06,0.00326658,6.38021e-06,0.00325565
590,0,0,5.15509e-06,0.00328836,6.33813e-06,0.00327734
591,0,0,5.12117e-06,0.00331029,6.29634e-06,0.00329918
592,0,0,5.08748e-06,0.00333237,6.25483e-06,0.00332117
593,0,0,5.05402e-06,0.0033546,6.2136e-06,0.00334331
594,0,0,5.02078e-06,0.00337697,6.17264e-06,0.0033656
595,0,0,4.98777e-06,0.0033995,6.13197e-06,0.00338803
596,0,0,4.95498e-06,0.00342218,6.09156e-06,0.00341062
597,0,0,4.92241e-06,0.00344501,6.05143e-06,0.00343336
598,0,0,4.89007e-06,0.00346799,6.01157e-06,0.00345625
599,0,0,4.85794e-06,0.00349113,5.97198e-06,0.0034793
600,0,0,4.82603e-06,0.00351442,5.93265e-06,0.0035025
601,0,0,4.79433e-06,0.00353787,5.89359e-06,0.00352585
602,0,0,4.76285e-06,0.00356148,5.8548e-06,0.00354937
603,0,0,4.73158e-06,0.00358525,5.81626e-06,0.00357304
604,0,0,4.70052e-06,0.00360917,5.77799e-06,0.00359687
605,0,0,4.66968e-06,0.00363326,5.73997e-06,0.00362086
606,0,0,4.63904e-06,0.0036575,5.70221e-06,0.00364501
607,0,0,4.60861e-06,0.00368192,5.66471e-06,0.00366932
608,0,0,4.57838e-06,0.00370649,5.62745e-06,0.0036938
609,0,0,4.54837e-06,0.00373123,5.59045e-06,0.00371844
610,0,0,4.51855e-06,0.00375614,5.5537e-06,0.00374325
611,0,0,4.48894e-06,0.00378121,5.5172e-06,0.00376822
612,0,0,4.45952e-06,0.00380645,5.48094e-06,0.00379337
613,0,0,4.43031e-06,0.00383186,5.44493e-06,0.00381868
614,0,0,4.4013e-06,0.00385745,5.40917e-06,0.00384416
615,0,0,4.37248e-06,0.0038832,5.37364e-06,0.00386981
616,0,0,4.34385e-06,0.00390913,5.33836e-06,0.00389563
617,0,0,4.31543e-06,0.00393523,5.30331e-06,0.00392163
618,0,0,4.28719e-06,0.0039615,5.2685e-06,0.0039478
619,0,0,4.25915e-06,0.00398796,5.23393e-06,0.00397415
620,0,0,4.2313e-06,0.00401459,5.19959e-06,0.00400068
621,0,0,4.20363e-06,0.0040414,5.16548e-06,0.00402738
622,0,0,4.17616e-06,0.00406839,5.13161e-06,0.00405426
623,0,0,4.14887e-06,0.00409556,5.09796e-06,0.00408132
624,0,0,4.12177e-06,0.00412291,5.06454e-06,0.00410857
625,0,0,4.09485e-06,0.00415045,5.03135e-06,0.004136
626,0,0,4.06812e-06,0.00417817,4.99839e-06,0.00416361
627,0,0,4.04157e-06,0.00420607,4.96564e-06,0.00419141
628,0,0,4.01519e-06,0.00423417,4.93312e-06,0.00421939
629,0,0,3.989e-06,0.00426245,4.90082e-06,0.00424756
630,0,0,3.96299e-06,0.00429093,4.86874e-06,0.00427592
631,0,0,3.93716e-06,0.00431959,4.83688e-06,0.00430448
632,0,0,3.9115e-06,0.00434845,4.80524e-06,0.00433322
633,0,0,3.88601e-06,0.0043775,4.77381e-06,0.00436216
634,0,0,3.8607e-06,0.00440674,4.74259e-06,0.00439129
635,0,0,3.83557e-06,0.00443619,4.71158e-06,0.00442061
636,0,0,3.8106e-06,0.00446583,4.68079e-06,0.00445014
637,0,0,3.78581e-06,0.00449567,4.6502e-06,0.00447986
638,0,0,3.76118e-06,0.0045257,4.61983e-06,0.00450978
639,0,0,3.73673e-06,0.00455594,4.58966e-06,0.0045399
640,0,0,3.71244e-06,0.00458639,4.55969e-06,0.00457022
641,0,0,3.68832e-06,0.00461704,4.52993e-06,0.00460075
642,0,0,3.66436e-06,0.00464789,4.50038e-06,0.00463148
643,0,0,3.64057e-06,0.00467895,4.47102e-06,0.00466242
644,0,0,3.61694e-06,0.00471022,4.44187e-06,0.00469357
645,0,0,3.59347e-06,0.0047417,4.41291e-06,0.00472493
646,0,0,3.57016e-06,0.00477339,4.38415e-06,0.00475649
647,0,0,3.54702e-06,0.00480529,4.35559e-06,0.00478827
648,0,0,3.52403e-06,0.00483741,4.32722e-06,0.00482026
649,0,0,3.5012e-06,0.00486974,4.29904e-06,0.00485247
650,0,0,3.47852e-06,0.00490229,4.27106e-06,0.00488489
651,0,0,3.45601e-06,0.00493506,4.24327e-06,0.00491753
652,0,0,3.43364e-06,0.00496805,4.21566e-06,0.00495039
653,0,0,3.41143e-06,0.00500126,4.18825e-06,0.00498347
654,0,0,3.38937e-06,0.00503469,4.16102e-06,0.00501677
655,0,0,3.36747e-06,0.00506835,4.13398e-06,0.0050503
656,0,0,3.34571e-06,0.00510223,4.10713e-06,0.00508405
657,0,0,3.32411e-06,0.00513634,4.08045e-06,0.00511802
658,0,0,3.30265e-06,0.00517068,4.05396e-06,0.00515223
659,0,0,3.28134e-06,0.00520525,4.02765e-06,0.00518666
660,0,0,3.26017e-06,0.00524005,4.00152e-06,0.00522133
661,0,0,3.23915e-06,0.00527509,3.97557e-06,0.00525623
662,0,0,3.21828e-06,0.00531035,3.94979e-06,0.00529136
663,0,0,3.19755e-06,0.00534586,3.9242e-06,0.00532673
664,0,0,3.17696e-06,0.00538161,3.89877e-06,0.00536233
665,0,0,3.15651e-06,0.00541759,3.87352e-06,0.00539818
666,0,0,3.13621e-06,0.00545382,3.84845e-06,0.00543426
667,0,0,3.11605e-06,0.00549029,3.82354e-06,0.00547059
668,0,0,3.09602e-06,0.005527,3.79881e-06,0.00550716
669,0,0,3.07614e-06,0.00556396,3.77425e-06,0.00554398
670,0,0,3.05639e-06,0.00560117,3.74986e-06,0.00558104
671,0,0,3.03678e-06,0.00563863,3.72564e-06,0.00561835
672,0,0,3.01731e-06,0.00567633,3.70158e-06,0.00565592
673,0,0,2.99798e-06,0.0057143,3.6777e-06,0.00569373
674,0,0,2.97879e-06,0.00575251,3.65398e-06,0.0057318
675,0,0,2.95973e-06,0.00579099,3.63043e-06,0.00577012
676,0,0,2.94081e-06,0.00582972,3.60705e-06,0.0058087
677,0,0,2.92203e-06,0.00586871,3.58383e-06,0.00584754
678,0,0,2.90338e-06,0.00590796,3.56078e-06,0.00588664
679,0,0,2.88487e-06,0.00594748,3.5379e-06,0.005926
680,0,0,2.86651e-06,0.00598726,3.51519e-06,0.00596563
681,0,0,2.84827e-06,0.0060273,3.49264e-06,0.00600552
682,0,0,2.83018e-06,0.00606762,3.47026e-06,0.00604568
683,0,0,2.81223e-06,0.00610821,3.44805e-06,0.00608611
684,0,0,2.79442e-06,0.00614907,3.42601e-06,0.00612681
685,0,0,2.77674e-06,0.0061902,3.40413e-06,0.00616779
686,0,0,2.75921e-06,0.00623161,3.38242e-06,0.00620904
687,0,0,2.74182e-06,0.00627329,3.36089e-06,0.00625056
688,0,0,2.72457e-06,0.00631526,3.33952e-06,0.00629237
689,0,0,2.70746e-06,0.00635751,3.31832e-06,0.00633445
690,0,0,2.69049e-06,0.00640004,3.29728e-06,0.00637682
691,0,0,2.67366e-06,0.00644286,3.27641e-06,0.00641947
692,0,0,2.65697e-06,0.00648596,3.25571e-06,0.00646241
693,0,0,2.64041e-06,0.00652935,3.23517e-06,0.00650563
694,0,0,2.62399e-06,0.00657304,3.21479e-06,0.00654915
695,0,0,2.6077e-06,0.00661701,3.19457e-06,0.00659295
696,0,0,2.59153e-06,0.00666129,3.1745e-06,0.00663705
697,0,0,2.57549e-06,0.00670585,3.15458e-06,0.00668145
698,0,0,2.55956e-06,0.00675072,3.13479e-06,0.00672614
699,0,0,2.54373e-06,0.00679589,3.11514e-06,0.00677114
700,0,0,2.52801e-06,0.00684136,3.09561e-06,0.00681643
701,0,0,2.51237e-06,0.00688714,3.07619e-06,0.00686203
702,0,0,2.4968e-06,0.00693322,3.05687e-06,0.00690794
703,0,0,2.48129e-06,0.00697961,3.03764e-06,0.00695415
704,0,0,2.46582e-06,0.00702632,3.01847e-06,0.00700068
705,0,0,2.45038e-06,0.00707333,2.99935e-06,0.00704751
706,0,0,2.43495e-06,0.00712067,2.98026e-06,0.00709466
707,0,0,2.41949e-06,0.00716831,2.96118e-06,0.00714213
708,0,0,2.404e-06,0.00721628,2.94208e-06,0.00718991
709,0,0,2.38843e-06,0.00726457,2.92294e-06,0.00723802
710,0,0,2.37277e-06,0.00731319,2.90372e-06,0.00728644
711,0,0,2.35699e-06,0.00736213,2.88441e-06,0.0073352
712,0,0,2.34106e-06,0.0074114,2.86496e-06,0.00738427
713,0,0,2.32494e-06,0.007461,2.84536e-06,0.00743368
714,0,0,2.30861e-06,0.00751093,2.82556e-06,0.00748342
715,0,0,2.29203e-06,0.00756119,2.80555e-06,0.0075335
716,0,0,2.2752e-06,0.0076118,2.7853e-06,0.0075839
717,0,0,2.25807e-06,0.00766274,2.76478e-06,0.00763465
718,0,0,2.24063e-06,0.00771403,2.74397e-06,0.00768574
719,0,0,2.22287e-06,0.00776565,2.72286e-06,0.00773717
720,0,0,2.20479e-06,0.00781763,2.70145e-06,0.00778894
721,0,0,2.18638e-06,0.00786995,2.67974e-06,0.00784106
722,0,0,2.16767e-06,0.00792262,2.65775e-06,0.00789354
723,0,0,2.14869e-06,0.00797565,2.6355e-06,0.00794636
724,0,0,2.12948e-06,0.00802903,2.61305e-06,0.00799954
725,0,0,2.11011e-06,0.00808277,2.59047e-06,0.00805307
726,0,0,2.09067e-06,0.00813688,2.56783e-06,0.00810696
727,0,0,2.07128e-06,0.00819134,2.54526e-06,0.00816122
728,0,0,2.05207e-06,0.00824617,2.52291e-06,0.00821584
729,0,0,2.03323e-06,0.00830136,2.50093e-06,0.00827082
730,0,0,2.01496e-06,0.00835693,2.47955e-06,0.00832618
731,0,0,1.99752e-06,0.00841287,2.45901e-06,0.0083819
732,0,0,1.98118e-06,0.00846918,2.43961e-06,0.008438
733,0,0,1.96628e-06,0.00852587,2.42166e-06,0.00849447
734,0,0,1.95319e-06,0.00858295,2.40554e-06,0.00855132
735,0,0,1.94234e-06,0.0086404,2.39168e-06,0.00860856
736,0,0,1.9342e-06,0.00869824,2.38055e-06,0.00866618
737,0,0,1.92926e-06,0.00875647,2.37264e-06,0.00872418
738,0,0,1.9281e-06,0.00881508,2.36853e-06,0.00878257
739,0,0,1.9313e-06,0.0088741,2.3688e-06,0.00884136
740,0,0,1.93949e-06,0.0089335,2.37408e-06,0.00890054
741,0,0,1.95333e-06,0.00899331,2.38503e-06,0.00896011
742,0,0,1.97348e-06,0.00905351,2.40231e-06,0.00902009
743,0,0,2.00063e-06,0.00911412,2.4266e-06,0.00908047
744,0,0,2.03542e-06,0.00917514,2.45856e-06,0.00914125
745,0,0,2.07849e-06,0.00923656,2.49882e-06,0.00920244
746,0,0,2.13041e-06,0.0092984,2.54794e-06,0.00926404
747,0,0,2.19167e-06,0.00936065,2.60642e-06,0.00932605
748,0,0,2.26263e-06,0.00942331,2.67462e-06,0.00938848
749,0,0,2.34353e-06,0.0094864,2.75277e-06,0.00945132
750,0,0,2.43438e-06,0.00954991,2.8409e-06,0.00951459
751,0,0,2.53497e-06,0.00961385,2.93879e-06,0.00957828
752,0,0,2.6448e-06,0.00967822,3.04594e-06,0.0096424
753,0,0,2.76302e-06,0.00974301,3.16149e-06,0.00970695
754,0,0,2.88838e-06,0.00980824,3.28419e-06,0.00977193
755,0,0,3.01913e-06,0.00987391,3.41232e-06,0.00983735
756,0,0,3.15302e-06,0.00994002,3.54359e-06,0.00990321
757,0,0,3.28716e-06,0.0100066,3.67513e-06,0.00996951
758,0,0,3.41798e-06,0.0100736,3.80336e-06,0.0100362
759,0,0,3.54116e-06,0.010141,3.92398e-06,0.0101034
760,0,0,3.65155e-06,0.0102089,4.03182e-06,0.0101711
761,0,0,3.74311e-06,0.0102773,4.12085e-06,0.0102392
762,0,0,3.80884e-06,0.0103461,4.18408e-06,0.0103077
763,0,0,3.84075e-06,0.0104154,4.21348e-06,0.0103767
764,0,0,3.82978e-06,0.0104851,4.20004e-06,0.0104462
765,0,0,3.76584e-06,0.0105553,4.13364e-06,0.0105161
766,0,0,3.63777e-06,0.010626,4.00311e-06,0.0105865
767,0,0,3.43335e-06,0.0106971,3.79627e-06,0.0106574
768,0,0,3.13944e-06,0.0107687,3.49994e-06,0.0107288
769,0,0,2.74198e-06,0.0108409,3.10008e-06,0.0108006
770,0,0,2.22621e-06,0.0109134,2.58193e-06,0.0108729
771,0,0,1.57682e-06,0.0109865,1.93018e-06,0.0109457
772,0,0,7.78244e-07,0.0110601,1.12925e-06,0.011019
773,0,0,-1.85053e-07,0.0111341,1.63617e-07,0.0110928
774,0,0,-1.32815e-06,0.0112087,-9.81803e-07,0.011167
775,0,0,-2.66521e-06,0.0112838,-2.32117e-06,0.0112418
776,0,0,-4.20889e-06,0.0113593,-3.86713e-06,0.0113171
777,0,0,-5.96968e-06,0.0114354,-5.63019e-06,0.0113929
778,0,0,-7.95512e-06,0.0115119,-7.61789e-06,0.0114691
779,0,0,-1.0169e-05,0.011589,-9.83397e-06,0.0115459
780,0,0,-1.26101e-05,0.0116666,-1.22773e-05,0.0116232
781,0,0,-1.52715e-05,0.0117448,-1.49409e-05,0.0117011
782,0,0,-1.8139e-05,0.0118234,-1.78107e-05,0.0117794
783,0,0,-2.119e-05,0.0119026,-2.08639e-05,0.0118583
784,0,0,-2.4392e-05,0.0119823,-2.4068e-05,0.0119377
785,0,0,-2.77008e-05,0.0120626,-2.7379e-05,0.0120177
786,0,0,-3.10595e-05,0.0121433,-3.07398e-05,0.0120981
787,0,0,-3.43963e-05,0.0122247,-3.40788e-05,0.0121792
788,0,0,-3.76231e-05,0.0123065,-3.73077e-05,0.0122607
789,0,0,-4.06338e-05,0.012389,-4.03204e-05,0.0123428
790,0,0,-4.33023e-05,0.012472,-4.29911e-05,0.0124255
791,0,0,-4.54819e-05,0.0125555,-4.51727e-05,0.0125087
792,0,0,-4.7003e-05,0.0126396,-4.66959e-05,0.0125925
793,0,0,-4.76726e-05,0.0127243,-4.73675e-05,0.0126768
794,0,0,-4.72734e-05,0.0128095,-4.69703e-05,0.0127617
795,0,0,-4.55634e-05,0.0128953,-4.52623e-05,0.0128472
796,0,0,-4.22763e-05,0.0129817,-4.19773e-05,0.0129333
797,0,0,-3.71224e-05,0.0130686,-3.68253e-05,0.0130199
798,0,0,-2.97899e-05,0.0131562,-2.94948e-05,0.0131071
799,0,0,-1.99481e-05,0.0132443,-1.96549e-05,0.0131949
800,1.15556e-30,1.15556e-30,-7.25053e-06,0.0133331,-6.95935e-06,0.0132833
801,3.7375e-06,3.7375e-06,8.65946e-06,0.0134224,8.94869e-06,0.0133723
802,1.49e-05,1.49e-05,2.80679e-05,0.0135123,2.83552e-05,0.0134619
803,3.34125e-05,3.34125e-05,5.11996e-05,0.0136028,5.1485e-05,0.0135521
804,5.92e-05,5.92e-05,7.83005e-05,0.013694,7.8584e-05,0.0136429
805,9.21875e-05,9.21875e-05,0.000109627,0.0137857,0.000109908,0.0137342
806,0.0001323,0.0001323,0.000145436,0.013878,0.000145716,0.0138262
807,0.000179463,0.000179463,0.000185982,0.013971,0.00018626,0.0139188
808,0.0002336,0.0002336,0.000231505,0.0140646,0.000231781,0.0140121
809,0.000294638,0.000294638,0.000282232,0.0141588,0.000282507,0.0141059
810,0.0003625,0.0003625,0.000338371,0.0142536,0.000338644,0.0142003
811,0.000437113,0.000437113,0.000400109,0.014349,0.00040038,0.0142954
812,0.0005184,0.0005184,0.000467611,0.0144451,0.000467879,0.0143911
813,0.000606288,0.000606288,0.000541019,0.0145417,0.000541286,0.0144874
814,0.0007007,0.0007007,0.000620452,0.014639,0.000620718,0.0145843
815,0.000801563,0.000801563,0.000706009,0.0147369,0.000706272,0.0146819
816,0.0009088,0.0009088,0.000797764,0.0148355,0.000798026,0.01478
817,0.00102234,0.00102234,0.000895772,0.0149347,0.000896032,0.0148788
818,0.0011421,0.0011421,0.00100007,0.0150345,0.00100033,0.0149783
819,0.00126801,0.00126801,0.00111067,0.0151349,0.00111093,0.0150783
820,0.0014,0.0014,0.00122758,0.0152359,0.00122784,0.015179
821,0.00153799,0.00153799,0.00135079,0.0153376,0.00135104,0.0152803
