timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76291e+09,10888,-0.123673,0,0.123673,1.02314,0,-1.02314
1.76291e+09,10889,-0.12384,0,0.12384,1.023,0,-1.023
1.76291e+09,10890,-0.124004,0,0.124004,1.02286,0,-1.02286
1.76291e+09,10891,-0.124167,0,0.124167,1.02272,0,-1.02272
1.76291e+09,10892,-0.124329,0,0.124329,1.02258,0,-1.02258
1.76291e+09,10893,-0.124489,0,0.124489,1.02244,0,-1.02244
1.76291e+09,10894,-0.124648,0,0.124648,1.0223,0,-1.0223
1.76291e+09,10895,-0.124806,0,0.124806,1.02216,0,-1.02216
1.76291e+09,10896,-0.124962,0,0.124962,1.02203,0,-1.02203
1.76291e+09,10897,-0.125116,0,0.125116,1.02189,0,-1.02189
1.76291e+09,10898,-0.12527,0,0.12527,1.02176,0,-1.02176
1.76291e+09,10899,-0.125421,0,0.125421,1.02162,0,-1.02162
1.76291e+09,10900,-0.125572,0,0.125572,1.02149,0,-1.02149
1.76291e+09,10901,-0.125721,0,0.125721,1.02136,0,-1.02136
1.76291e+09,10902,-0.125868,0,0.125868,1.02122,0,-1.02122
1.76291e+09,10903,-0.126015,0,0.126015,1.02109,0,-1.02109
1.76291e+09,10904,-0.12616,0,0.12616,1.02096,0,-1.02096
1.76291e+09,10905,-0.126303,0,0.126303,1.02083,0,-1.02083
1.76291e+09,10906,-0.126445,0,0.126445,1.0207,0,-1.0207
1.76291e+09,10907,-0.126586,0,0.126586,1.02058,0,-1.02058
1.76291e+09,10908,-0.126726,0,0.126726,1.02045,0,-1.02045
1.76291e+09,10909,-0.126864,0,0.126864,1.02032,0,-1.02032
1.76291e+09,10910,-0.127001,0,0.127001,1.0202,0,-1.0202
1.76291e+09,10911,-0.127136,0,0.127136,1.02007,0,-1.02007
1.76291e+09,10912,-0.127271,0,0.127271,1.01995,0,-1.01995
1.76291e+09,10913,-0.127403,0,0.127403,1.01982,0,-1.01982
1.76291e+09,10914,-0.127535,0,0.127535,1.0197,0,-1.0197
1.76291e+09,10915,-0.127665,0,0.127665,1.01958,0,-1.01958
1.76291e+09,10916,-0.127794,0,0.127794,1.01945,0,-1.01945
1.76291e+09,10917,-0.127922,0,0.127922,1.01933,0,-1.01933
1.76291e+09,10918,-0.128049,0,0.128049,1.01921,0,-1.01921
1.76291e+09,10919,-0.128174,0,0.128174,1.01909,0,-1.01909
1.76291e+09,10920,-0.128298,0,0.128298,1.01897,0,-1.01897
1.76291e+09,10921,-0.128421,0,0.128421,1.01886,0,-1.01886
1.76291e+09,10922,-0.128542,0,0.128542,1.01874,0,-1.01874
1.76291e+09,10923,-0.128662,0,0.128662,1.01862,0,-1.01862
1.76291e+09,10924,-0.128781,0,0.128781,1.01851,0,-1.01851
1.76291e+09,10925,-0.128899,0,0.128899,1.01839,0,-1.01839
1.76291e+09,10926,-0.129015,0,0.129015,1.01828,0,-1.01828
1.76291e+09,10927,-0.129131,0,0.129131,1.01816,0,-1.01816
1.76291e+09,10928,-0.129245,0,0.129245,1.01805,0,-1.01805
1.76291e+09,10929,-0.129357,0,0.129357,1.01794,0,-1.01794
1.76291e+09,10930,-0.129469,0,0.129469,1.01782,0,-1.01782
1.76291e+09,10931,-0.12958,0,0.12958,1.01771,0,-1.01771
1.76291e+09,10932,-0.129689,0,0.129689,1.0176,0,-1.0176
1.76291e+09,10933,-0.129797,0,0.129797,1.01749,0,-1.01749
